Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Traffic Type,Traffic Subtype
192.168.1.244-192.168.1.59-33836-80-6,192.168.1.244,33836,192.168.1.59,80,6,8/02/2023 2:49,4228477,5,6,0,5392,0,0,0,0,1348,0,898.6666667,696.1042068,1275.163611,2.601409444,422847.7,534067.8607,1233241,21,4228477,1057119.25,967771.434,2385084,186591,2892767,578553.4,805674.2551,1658065,21,0,0,0,0,164,220,1.182458838,1.418950606,0,1348,449.3333333,663.7093194,440510.0606,1,3,1,2,8,0,0,0,1,490.1818182,0,898.6666667,0,0,0,5392,4,3690622,1,0,2,1797,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33872-80-6,192.168.1.244,33872,192.168.1.59,80,6,8/02/2023 2:49,4228443,6,4,444,2696,444,0,74,181.262241,1348,0,674,778.2681629,742.5901212,2.364936692,469827,541133.5015,1233911,22,4228443,845688.6,958969.9839,2385809,29141,2895758,965252.6667,862861.6794,1661825,22,0,0,0,0,196,156,1.418962015,0.945974677,0,1348,285.4545455,541.7579466,293501.6727,1,3,1,2,7,0,0,0,0,314,74,674,0,0,0,0,0,0,2,148,1,898,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33832-80-6,192.168.1.244,33832,192.168.1.59,80,6,8/02/2023 2:49,4229889,5,3,0,1348,0,0,0,0,1348,0,449.3333333,778.2681629,318.6844856,1.891302585,604269.8571,548750.9796,1236053,15965,4229889,1057472.25,967846.5151,2385169,186567,2893144,1446572,297718.8249,1657091,1236053,0,0,0,0,164,124,1.182064116,0.709238469,0,1348,149.7777778,449.3333333,201900.4444,1,3,1,0,5,0,0,0,0,168.5,0,449.3333333,0,0,0,0,0,0,1,0,1,449,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33858-80-6,192.168.1.244,33858,192.168.1.59,80,6,8/02/2023 2:49,4232679,5,2,0,0,0,0,0,0,0,0,0,0,0,1.65379893,705446.5,541850.885,1273451,16540,4232679,1058169.75,970274.772,2389972,185289,1658969,1658969,0,1658969,1658969,0,0,0,0,164,92,1.18128495,0.47251398,0,0,0,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64240,506,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-34084-80-6,192.168.1.244,34084,192.168.1.59,80,6,8/02/2023 2:49,4243522,7,2,902,2696,451,0,128.8571429,220.0654664,1348,1348,1348,0,847.8806048,2.120879779,530440.25,792786.1243,2250821,24,4243522,707253.6667,855121.6039,2250821,13139,24,24,0,24,24,0,0,0,0,228,64,1.649573161,0.471306617,0,1348,359.8,552.4138545,305161.0667,1,2,1,3,6,0,0,0,0,399.7777778,128.8571429,1348,0,0,0,0,0,0,3,451,1,1348,64240,503,2,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33896-80-6,192.168.1.244,33896,192.168.1.59,80,6,8/02/2023 2:49,4249468,6,4,445,2696,445,0,74.16666667,181.6704893,1348,0,674,778.2681629,739.1513479,2.353235746,472163.1111,546859.6064,1262282,17,4249468,849893.6,967696.0949,2407515,27801,2921857,973952.3333,866527.3107,1659558,17,0,0,0,0,196,156,1.411941448,0.941294298,0,1348,285.5454545,541.7872947,293533.4727,1,3,1,2,7,0,0,0,0,314.1,74.16666667,674,0,0,0,0,0,0,2,148,1,898,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33792-80-6,192.168.1.244,33792,192.168.1.59,80,6,8/02/2023 2:49,4251588,5,6,0,4044,0,0,0,0,1348,0,674,738.3300075,951.1740084,2.587268569,425158.8,531602.2027,1229837,17,4251588,1062897,977844.1552,2406772,186195,2920448,584089.6,799530.3606,1658153,17,0,0,0,0,164,220,1.176031168,1.411237401,0,1348,337,609.6559387,371680.3636,1,3,1,2,8,0,0,0,1,367.6363636,0,674,0,0,0,0,0,0,1,0,2,1348,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33852-80-6,192.168.1.244,33852,192.168.1.59,80,6,8/02/2023 2:49,4250248,5,5,0,4044,0,0,0,0,1348,0,808.8,738.3300075,951.4738905,2.352803883,472249.7778,550084.7585,1262327,17,4250248,1062562,977911.1176,2406887,185241,2923162,730790.5,859362.2437,1660801,17,0,0,0,0,164,188,1.176401942,1.176401942,0,1348,367.6363636,629.649946,396459.0545,1,3,1,2,7,0,0,0,1,404.4,0,808.8,0,0,0,0,0,0,1,0,1,1348,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-34006-80-6,192.168.1.244,34006,192.168.1.59,80,6,8/02/2023 2:49,4246154,5,1,444,0,444,0,88.8,198.5628364,0,0,0,0,104.5652136,1.413043427,849230.8,467657.3735,1305012,215576,4246154,1061538.5,975339.2254,2408656,215576,0,0,0,0,0,0,0,0,0,164,52,1.177536189,0.235507238,0,444,63.42857143,167.816226,28162.28571,1,2,1,1,3,0,0,0,0,74,88.8,0,0,0,0,0,0,0,1,148,0,0,64240,506,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33804-80-6,192.168.1.244,33804,192.168.1.59,80,6,8/02/2023 2:49,4251681,5,4,0,0,0,0,0,0,0,0,0,0,0,2.116809798,531460.125,460465.6232,1230257,17358,4251681,1062920.25,978210.6472,2406904,183565,2891360,963786.6667,422348.1658,1230257,476824,0,0,0,0,164,168,1.176005443,0.940804355,0,0,0,0,0,1,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33772-80-6,192.168.1.244,33772,192.168.1.59,80,6,8/02/2023 2:49,4252882,5,3,0,0,0,0,0,0,0,0,0,0,0,1.881077349,607554.5714,547373.4975,1232107,15963,4252882,1063220.5,663816.2615,1799678,185915,2891301,1445650.5,301996.1139,1659194,1232107,0,0,0,0,164,124,1.175673343,0.705404006,0,0,0,0,0,1,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33816-80-6,192.168.1.244,33816,192.168.1.59,80,6,8/02/2023 2:49,4252468,5,3,0,0,0,0,0,0,0,0,0,0,0,1.881260482,607495.4286,543075.1824,1228447,16141,4252468,1063117,978421.0341,2407716,184942,2889137,1444568.5,305641.9564,1660690,1228447,0,0,0,0,164,124,1.175787801,0.705472681,0,0,0,0,0,1,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33870-80-6,192.168.1.244,33870,192.168.1.59,80,6,8/02/2023 2:49,4251245,6,4,445,2696,445,0,74.16666667,181.6704893,1348,0,674,778.2681629,738.8423862,2.352252105,472360.5556,549235.3209,1270901,22,4251245,850249,968172.9334,2408564,27872,2932257,977419,868670.3365,1661334,22,0,0,0,0,196,156,1.411351263,0.940900842,0,1348,285.5454545,541.7872947,293533.4727,1,3,1,2,7,0,0,0,0,314.1,74.16666667,674,0,0,0,0,0,0,2,148,1,898,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33584-80-6,192.168.1.244,33584,192.168.1.59,80,6,8/02/2023 2:49,4258362,5,6,902,2696,451,0,180.4,247.0228734,1348,0,449.3333333,696.1042068,844.9258189,2.583152865,425836.2,510718.5264,1271203,16,4258362,1064590.5,586686.674,1588958,228647,2966246,593249.2,490236.7547,1224084,16,0,0,0,0,156,232,1.174160393,1.408992472,0,1348,299.8333333,518.9333174,269291.7879,1,2,1,3,9,0,0,0,1,327.0909091,180.4,449.3333333,0,0,0,0,0,0,2,451,3,1348,64240,503,2,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-34100-80-6,192.168.1.244,34100,192.168.1.59,80,6,8/02/2023 2:49,4246813,7,1,888,1348,444,0,126.8571429,216.6498162,1348,1348,1348,0,526.5124695,1.883765544,606687.5714,824222.8146,2250823,13161,4246813,707802.1667,854692.3695,2250823,13161,0,0,0,0,0,0,0,0,0,228,32,1.648294851,0.235470693,0,1348,248.4444444,454.9525006,206981.7778,1,2,1,2,5,0,0,0,0,279.5,126.8571429,1348,0,0,0,0,0,0,3,444,0,674,64240,503,2,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33556-80-6,192.168.1.244,33556,192.168.1.59,80,6,8/02/2023 2:49,4259504,5,4,444,0,444,0,88.8,198.5628364,0,0,0,0,104.2374887,2.112922068,532438,515295.2823,1309518,13051,4259504,1064876,1044673.163,2405674,13051,2886905,962301.6667,428008.3075,1225337,468430,0,0,0,0,156,168,1.173845593,0.939076475,0,444,44.4,140.4051281,19713.6,1,2,1,1,7,0,0,0,0,49.33333333,88.8,0,0,0,0,0,0,0,2,222,2,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33912-80-6,192.168.1.244,33912,192.168.1.59,80,6,8/02/2023 2:49,4251541,6,2,445,0,445,0,74.16666667,181.6704893,0,0,0,0,104.667931,1.88167067,607363,561923.216,1302079,16543,4251541,850308.2,968433.8851,2409613,27857,1649925,1649925,0,1649925,1649925,0,0,0,0,196,92,1.411253002,0.470417667,0,445,49.44444444,148.3333333,22002.77778,1,3,1,1,5,0,0,0,0,55.625,74.16666667,0,0,0,0,0,0,0,2,148,0,0,64240,506,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33348-80-6,192.168.1.244,33348,192.168.1.59,80,6,8/02/2023 2:49,4266432,4,3,444,0,444,0,111,222,0,0,0,0,104.0682238,1.640715239,711072,378975.1156,1257911,234337,4266432,1422144,910640.2942,2403725,604796,1523329,761664.5,413716.1569,1054206,469123,0,0,0,0,124,128,0.937551565,0.703163674,0,444,55.5,156.9777054,24642,1,1,1,1,5,0,0,0,0,63.42857143,111,0,0,0,0,0,0,0,2,222,1,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33400-80-6,192.168.1.244,33400,192.168.1.59,80,6,8/02/2023 2:49,4397303,5,2,0,0,0,0,0,0,0,0,0,0,0,1.591884844,732883.8333,418040.9864,1117098,140283,4397303,1099325.75,1035287.374,2538938,140283,1053308,1053308,0,1053308,1053308,0,0,0,0,164,84,1.137060603,0.454824241,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33448-80-6,192.168.1.244,33448,192.168.1.59,80,6,8/02/2023 2:49,4397942,4,3,0,0,0,0,0,0,0,0,0,0,0,1.591653551,732990.3333,417529.386,1117197,139464,4397942,1465980.667,943740.24,2539731,768044,2797885,1398942.5,490498.0538,1745777,1052108,0,0,0,0,132,124,0.909516315,0.682137236,0,0,0,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33454-80-6,192.168.1.244,33454,192.168.1.59,80,6,8/02/2023 2:49,4397958,5,3,0,0,0,0,0,0,0,0,0,0,0,1.819026012,628279.7143,469834.1898,1117262,8789,4397958,1099489.5,1034341.02,2539796,148201,2800275,1400137.5,488969.2889,1745891,1054384,0,0,0,0,164,124,1.136891257,0.682134754,0,0,0,0,0,1,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33386-80-6,192.168.1.244,33386,192.168.1.59,80,6,8/02/2023 2:49,4398094,5,3,445,0,445,0,89,199.01005,0,0,0,0,101.1801931,1.818969763,628299.1429,465850.6072,1116179,28280,4398094,1099523.5,1031141.276,2538811,166852,2800155,1400077.5,488816.5539,1745723,1054432,0,0,0,0,164,124,1.136856102,0.682113661,0,445,49.44444444,148.3333333,22002.77778,1,3,1,1,5,0,0,0,0,55.625,89,0,0,0,0,0,0,0,1,148,1,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33382-80-6,192.168.1.244,33382,192.168.1.59,80,6,8/02/2023 2:49,4399103,5,2,445,0,445,0,89,199.01005,0,0,0,0,101.1569859,1.591233486,733183.8333,799058.0223,2169586,28225,4399103,1099775.75,1031151.571,2538828,166810,2799123,2799123,0,2799123,2799123,0,0,0,0,164,72,1.136595347,0.454638139,0,445,55.625,157.3312588,24753.125,1,3,1,1,4,0,0,0,0,63.57142857,89,0,0,0,0,0,0,0,2,222,1,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33426-80-6,192.168.1.244,33426,192.168.1.59,80,6,8/02/2023 2:49,4398832,4,3,0,0,0,0,0,0,0,0,0,0,0,1.591331517,733138.6667,417767.7895,1117180,138639,4398832,1466277.333,944328.7758,2540545,767222,2797863,1398931.5,490493.8112,1745763,1052100,0,0,0,0,132,124,0.909332295,0.681999222,0,0,0,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33414-80-6,192.168.1.244,33414,192.168.1.59,80,6,8/02/2023 2:49,4398888,4,3,0,0,0,0,0,0,0,0,0,0,0,1.591311259,733148,418175.2342,1117138,138635,4398888,1466296,944320.5493,2540549,767223,2799093,1399546.5,489571.7439,1745726,1053367,0,0,0,0,132,124,0.909320719,0.681990539,0,0,0,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33740-80-6,192.168.1.244,33740,192.168.1.59,80,6,8/02/2023 2:49,4390701,5,3,444,0,444,0,88.8,198.5628364,0,0,0,0,101.1228048,1.822032518,627243,579039.0358,1304740,13543,4390701,1097675.25,802243.4416,1937464,13543,2887596,1443798,302947.1725,1658014,1229582,0,0,0,0,156,124,1.138770324,0.683262194,0,444,49.33333333,148,21904,1,2,1,1,6,0,0,0,0,55.5,88.8,0,0,0,0,0,0,0,1,148,1,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33318-80-6,192.168.1.244,33318,192.168.1.59,80,6,8/02/2023 2:49,4402362,4,3,444,0,444,0,111,222,0,0,0,0,100.8549501,1.59005552,733727,477906.0776,1238626,37398,4402362,1467454,990396.8692,2539592,586746,2793592,1396796,485836.0988,1740334,1053258,0,0,0,0,124,124,0.908603154,0.681452366,0,444,55.5,156.9777054,24642,1,2,1,1,5,0,0,0,0,63.42857143,111,0,0,0,0,0,0,0,1,148,1,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33380-80-6,192.168.1.244,33380,192.168.1.59,80,6,8/02/2023 2:49,4400540,5,3,451,0,451,0,90.2,201.6933316,0,0,0,0,102.487422,1.817958705,628648.5714,466280.8206,1116225,24716,4400540,1100135,1032239.701,2540240,163757,2798621,1399310.5,489312.9428,1745307,1053314,0,0,0,0,164,124,1.136224191,0.681734514,0,451,50.11111111,150.3333333,22600.11111,1,3,1,1,5,0,0,0,0,56.375,90.2,0,0,0,0,0,0,0,1,150,1,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33364-80-6,192.168.1.244,33364,192.168.1.59,80,6,8/02/2023 2:49,4400601,5,3,445,0,445,0,89,199.01005,0,0,0,0,101.1225512,1.817933505,628657.2857,466553.0153,1116222,24690,4400601,1100150.25,1032256.814,2540262,163719,2799682,1399841,488561.2883,1745306,1054376,0,0,0,0,164,124,1.136208441,0.681725064,0,445,49.44444444,148.3333333,22002.77778,1,3,1,1,5,0,0,0,0,55.625,89,0,0,0,0,0,0,0,1,148,1,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-34112-80-6,192.168.1.244,34112,192.168.1.59,80,6,8/02/2023 2:49,4382070,6,1,451,0,451,0,75.16666667,184.119979,0,0,0,0,102.9193965,1.597418572,730345,541303.0297,1610388,177026,4382070,876414,848304.4786,2247974,177026,0,0,0,0,0,0,0,0,0,196,44,1.369215919,0.228202653,0,451,56.375,159.4525792,25425.125,1,2,1,1,4,0,0,0,0,64.42857143,75.16666667,0,0,0,0,0,0,0,3,225,0,0,64240,506,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33446-80-6,192.168.1.244,33446,192.168.1.59,80,6,8/02/2023 2:49,4399589,4,3,0,0,0,0,0,0,0,0,0,0,0,1.59105771,733264.8333,418015.7109,1117257,139466,4399589,1466529.667,944656.8882,2541352,768046,2800217,1400108.5,488933.9336,1745837,1054380,0,0,0,0,132,124,0.909175834,0.681881876,0,0,0,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33360-80-6,192.168.1.244,33360,192.168.1.59,80,6,8/02/2023 2:49,4403390,4,3,445,0,445,0,111.25,222.5,0,0,0,0,101.0585027,1.589684311,733898.3333,479716.5159,1233559,24696,4403390,1467796.667,985000.9189,2540708,604427,2799740,1399870,488607.9574,1745368,1054372,0,0,0,0,124,124,0.908391035,0.681293276,0,445,55.625,157.3312588,24753.125,1,2,1,1,5,0,0,0,0,63.57142857,111.25,0,0,0,0,0,0,0,1,148,1,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33250-80-6,192.168.1.244,33250,192.168.1.59,80,6,8/02/2023 2:49,4409880,4,2,444,0,444,0,111,222,0,0,0,0,100.6830118,1.36058124,881976,375856.0902,1260698,369208,4409880,1469960,981903.0297,2539625,609557,1054461,1054461,0,1054461,1054461,0,0,0,0,124,84,0.90705416,0.45352708,0,444,63.42857143,167.816226,28162.28571,1,1,1,1,4,0,0,0,0,74,111,0,0,0,0,0,0,0,1,148,0,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33224-80-6,192.168.1.244,33224,192.168.1.59,80,6,8/02/2023 2:49,4410584,4,2,444,0,444,0,111,222,0,0,0,0,100.6669412,1.36036407,882116.8,375225.6646,1260720,370744,4410584,1470194.667,982219.0998,2540253,609611,1053520,1053520,0,1053520,1053520,0,0,0,0,124,84,0.90690938,0.45345469,0,444,63.42857143,167.816226,28162.28571,1,1,1,1,4,0,0,0,0,74,111,0,0,0,0,0,0,0,1,148,0,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33300-80-6,192.168.1.244,33300,192.168.1.59,80,6,8/02/2023 2:49,4404200,4,2,445,0,445,0,111.25,222.5,0,0,0,0,101.0399164,1.362335952,880840,374178.357,1257282,373163,4404200,1468066.667,984981.1605,2541377,605541,1051177,1051177,0,1051177,1051177,0,0,0,0,124,84,0.908223968,0.454111984,0,445,63.57142857,168.1941905,28289.28571,1,1,1,1,4,0,0,0,0,74.16666667,111.25,0,0,0,0,0,0,0,1,148,0,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33024-80-6,192.168.1.244,33024,192.168.1.59,80,6,8/02/2023 2:49,4420607,4,2,888,0,444,0,222,256.3435195,0,0,0,0,200.8773908,1.357279668,884121.4,692204.6891,1703106,1665,4420607,1473535.667,1207431.747,2761040,366490,1059599,1059599,0,1059599,1059599,0,0,0,0,124,84,0.904853112,0.452426556,0,444,126.8571429,216.6498162,46937.14286,0,1,1,2,4,0,0,0,0,148,222,0,0,0,0,0,0,0,1,296,0,0,64240,503,2,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33172-80-6,192.168.1.244,33172,192.168.1.59,80,6,8/02/2023 2:49,4412651,3,1,451,0,451,0,150.3333333,260.3849714,0,0,0,0,102.2061341,0.90648456,1470883.667,1218236.24,2779990,370483,4412651,2206325.5,1335226.199,3150473,1262178,0,0,0,0,0,0,0,0,0,92,32,0.67986342,0.22662114,0,451,90.2,201.6933316,40680.2,0,1,1,1,2,0,0,0,0,112.75,150.3333333,0,0,0,0,0,0,0,1,225,0,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33294-80-6,192.168.1.244,33294,192.168.1.59,80,6,8/02/2023 2:49,4404792,4,3,451,0,451,0,112.75,225.5,0,0,0,0,102.3884896,1.589178331,734132,477171.1141,1237637,38408,4404792,1468264,990703.2095,2540991,587756,2795775,1397887.5,486962.5199,1742222,1053553,0,0,0,0,124,124,0.908101904,0.681076428,0,451,56.375,159.4525792,25425.125,1,2,1,1,5,0,0,0,0,64.42857143,112.75,0,0,0,0,0,0,0,1,150,1,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33260-80-6,192.168.1.244,33260,192.168.1.59,80,6,8/02/2023 2:49,4407993,4,2,445,0,445,0,111.25,222.5,0,0,0,0,100.9529734,1.361163686,881598.6,374440.3888,1257170,370824,4407993,1469331,983228.5837,2541320,609503,1054461,1054461,0,1054461,1054461,0,0,0,0,124,84,0.907442457,0.453721229,0,445,63.57142857,168.1941905,28289.28571,1,1,1,1,4,0,0,0,0,74.16666667,111.25,0,0,0,0,0,0,0,1,148,0,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33258-80-6,192.168.1.244,33258,192.168.1.59,80,6,8/02/2023 2:49,4411574,4,2,445,0,445,0,111.25,222.5,0,0,0,0,100.871027,1.360058791,882314.8,375312.6387,1260699,370847,4411574,1470524.667,982850.6878,2541344,609531,1054514,1054514,0,1054514,1054514,0,0,0,0,124,84,0.906705861,0.45335293,0,445,63.57142857,168.1941905,28289.28571,1,1,1,1,4,0,0,0,0,74.16666667,111.25,0,0,0,0,0,0,0,1,148,0,0,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33140-80-6,192.168.1.244,33140,192.168.1.59,80,6,8/02/2023 2:49,4413431,3,3,445,2696,445,0,148.3333333,256.9208698,1348,0,898.6666667,778.2681629,711.691199,1.359486531,882686.2,1178340.921,2780123,1992,4413431,2206715.5,1335748.044,3151232,1262199,358693,179346.5,250817.1392,356701,1992,0,0,0,0,92,96,0.679743266,0.679743266,0,1348,448.7142857,635.4554048,403803.5714,0,1,1,2,4,0,0,0,1,523.5,148.3333333,898.6666667,0,0,0,0,0,0,1,222,1,1348,64240,503,1,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33182-80-6,192.168.1.244,33182,192.168.1.59,80,6,8/02/2023 2:49,4459236,2,3,0,0,0,0,0,0,0,0,0,0,0,1.121268307,1114809,481415.1303,1520167,416520,4459236,4459236,0,4459236,4459236,2796519,1398259.5,172403.2399,1520167,1276352,0,0,0,0,60,116,0.448507323,0.672760984,0,0,0,0,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33230-80-6,192.168.1.244,33230,192.168.1.59,80,6,8/02/2023 2:49,4459087,3,4,0,0,0,0,0,0,0,0,0,0,0,1.569828084,743181.1667,333781.6154,1246240,417432,4459087,2229543.5,508038.5446,2588781,1870306,2795415,931805,419924.5329,1276127,463978,0,0,0,0,92,168,0.672783464,0.897044619,0,0,0,0,0,1,2,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
192.168.1.244-192.168.1.59-33078-80-6,192.168.1.244,33078,192.168.1.59,80,6,8/02/2023 2:49,4468817,2,3,0,0,0,0,0,0,0,0,0,0,0,1.118864344,1117204.25,480986.5888,1518479,418295,4468817,4468817,0,4468817,4468817,2795805,1397902.5,170520.9216,1518479,1277326,0,0,0,0,60,116,0.447545737,0.671318606,0,0,0,0,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,64240,503,0,20,0,0,0,0,0,0,0,0,Malicious,Mirai,Mirai DDoS HTTP
